os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32124684,6.18.34-tkg--wils-v2.0,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
37.3492,26.7743,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,233368326
39.5967,25.2546,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,258625169
38.8885,25.7145,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,284342674
38.693,25.8444,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,310186917
38.0298,26.2952,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,336481693
39.4465,25.3508,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,361834225
39.4274,25.3631,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,387198459
39.06,25.6016,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,412800268
37.6596,26.5537,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,439356283
39.4861,25.3254,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,464682276
38.4186,26.029,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,490712356
39.4704,25.3355,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,516047697
37.1158,26.9427,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,542991567
41.6587,24.0046,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,566996287
37.4041,26.735,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,593732639
39.2623,25.4697,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,619204195
37.6788,26.5401,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,645744710
40.2379,24.8522,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,670596676
39.464,25.3395,3.03767,6.8284,69,49,48,922,2800,0.467876,8,6.30662,0,0,4740,695941083
36.5725,27.3429,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,723281195
40.2524,24.8432,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,748126248
38.1464,26.2148,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,774343529
39.8072,25.1211,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,799464798
39.1249,25.5591,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,825025180
38.8467,25.7422,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,850768333
38.2535,26.1414,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,876912467
38.1675,26.2003,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,903112195
41.0864,24.339,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,927451751
37.3037,26.807,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,954261732
39.9888,25.007,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,979268276
36.242,27.5923,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,1006861132
39.8569,25.0898,3.1746,4.1084,69,48,49,886,2800,0.467876,16,6.30675,0,0,4740,1031952806
