os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32124668,6.18.34-tkg--wils-v2.0,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
37.7184,26.5123,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,515025744
40.7831,24.52,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,539548558
38.0237,26.2994,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,565851521
37.3775,26.7541,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,592605245
41.4687,24.1146,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,616724057
34.6989,28.8194,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,645542295
39.7692,25.1451,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,670688887
41.4599,24.1197,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,694808140
36.536,27.3703,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,722180200
39.4077,25.3758,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,747557176
42.7435,23.3953,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,770953185
35.5871,28.1001,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,799057506
40.7251,24.5549,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,823611459
38.1485,26.2133,5.01223,14.1261,65,65,66,1673,2800,0.475945,24,11.3058,0,0,4688,849827508
