os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127200,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
38.215,26.1677,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,464561673
39.9101,25.0563,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,489618318
38.8912,25.7128,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,515331537
38.9098,25.7005,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,541032814
38.4679,25.9957,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,567028355
39.2136,25.5013,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,592530417
38.7699,25.7932,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,618323758
37.6197,26.5818,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,644907224
40.0105,24.9935,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,669900970
37.9683,26.3377,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,696239255
40.8756,24.4645,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,720704107
37.8836,26.3966,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,747102315
39.1165,25.5647,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,772666935
38.7055,25.8361,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,798503637
38.2377,26.1522,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,824656703
40.0379,24.9763,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,849633358
37.7944,26.4589,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,876093011
38.1595,26.2058,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,902300029
40.2206,24.8629,1.4652,6.9302,62,61,56,800,2800,0.467503,9,10.9664,0,0,4766,927165504
37.9734,26.3343,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,953497908
37.6731,26.5441,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,980042161
37.9898,26.3229,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1006366059
42.2192,23.6859,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1030052366
37.8688,26.407,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1056459932
40.1478,24.908,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1081368428
37.9847,26.3264,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1107695572
33.7271,29.6497,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1137345746
43.5852,22.9436,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1160289827
37.6915,26.5312,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1186821947
39.7589,25.1516,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1211974231
41.6718,23.997,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1235971584
37.6195,26.582,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1262553968
39.4784,25.3303,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1287884858
38.7424,25.8115,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1313696934
38.3923,26.0469,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1339744492
40.4802,24.7035,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1364447301
39.3878,25.3886,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1389836932
37.621,26.5809,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1416417924
37.9566,26.3458,2.32558,6.62675,63,58,56,800,2800,0.467503,12,10.9664,0,0,4765,1442766889
41.3839,24.164,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1466929292
36.9968,27.0293,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1493958837
38.738,25.8145,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1519773878
39.3018,25.4441,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1545218723
39.0027,25.6393,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1570859877
39.3781,25.3948,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1596253936
39.633,25.2315,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1621485700
38.0642,26.2714,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1647757691
38.4199,26.0282,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1673785943
38.4198,26.0283,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1699814686
39.1381,25.5506,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1725366101
39.4441,25.3523,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1750719193
38.3707,26.0615,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1776783383
38.3344,26.0862,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1802870034
38.0013,26.3149,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1829186038
40.6588,24.5949,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1853781976
37.4832,26.6786,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1880461383
38.4725,25.9926,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1906454739
39.5706,25.2713,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1931725727
39.1454,25.5458,2.19245,3.92715,63,59,56,800,2800,0.467503,15,10.9684,0,0,4460,1957274577
38.8911,25.7128,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,1982985202
38.7201,25.8264,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2008813458
39.4117,25.3732,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2034188251
39.474,25.3331,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2059520263
37.876,26.402,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2085923771
39.3002,25.4451,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2111368506
38.4025,26.0399,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2137410373
39.1241,25.5597,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2162970855
39.237,25.4862,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2188456607
38.9362,25.683,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2214140261
37.2771,26.8261,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2240967566
39.5729,25.2698,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2266238053
38.7096,25.8334,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2292072119
38.6823,25.8516,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2317923890
39.0315,25.6203,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2343544595
39.5698,25.2718,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2368816845
39.056,25.6042,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2394421541
37.7423,26.4955,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2420917072
38.6081,25.9013,2.20049,8.30965,63,59,56,800,2800,0.467503,7,10.9683,0,0,4765,2446819146
