os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127200,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
39.9765,25.0147,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,358828649
38.5362,25.9496,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,384779077
38.8002,25.7731,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,410555670
38.3837,26.0527,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,436609041
38.298,26.111,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,462721935
39.3944,25.3843,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,488107944
38.4925,25.9791,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,514089020
39.7211,25.1755,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,539265587
38.5267,25.956,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,565223600
37.3601,26.7665,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,591991853
38.6261,25.8893,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,617883140
39.9572,25.0268,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,642912250
39.5338,25.2948,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,668208191
39.0879,25.5833,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,693793023
38.246,26.1465,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,719940602
40.1551,24.9034,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,744846360
37.4859,26.6767,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,771525656
38.8466,25.7423,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,797269247
35.6003,28.0896,1.94411,4.14425,69,43,43,842,2800,0.463818,11,5.0964,0,0,4790,825367194
43.0966,23.2037,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,848565700
31.4303,31.8164,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,880385280
44.771,22.3359,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,902722199
42.0884,23.7595,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,926483781
39.9064,25.0586,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,951545301
38.5373,25.9489,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,977495880
38.7309,25.8192,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1003322607
39.242,25.4829,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1028801400
36.9349,27.0746,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1055878924
41.5968,24.0403,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1079920721
38.8247,25.7568,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1105679851
38.7846,25.7834,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1131466221
38.1971,26.18,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1157648595
40.2272,24.8588,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1182507466
37.2882,26.8181,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1209332064
39.1287,25.5567,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1234886430
39.638,25.2283,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1260116938
38.0043,26.3128,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1286431880
39.2606,25.4708,1.81818,1.90955,69,43,43,899,2800,0.463821,11,5.09631,0,0,4769,1311903450
