os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32124680,6.18.34-tkg--wils-v2.0,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
37.9406,26.357,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,155647933
39.6024,25.251,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,180900069
37.7793,26.4695,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,207370112
40.3845,24.762,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,232132645
37.7732,26.4738,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,258612265
39.4745,25.3328,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,283942218
38.9619,25.6661,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,309609057
39.237,25.4862,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,335096276
38.4134,26.0326,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,361129705
39.1671,25.5316,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,386662421
39.298,25.4466,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,412109164
38.8344,25.7504,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,437861142
39.8623,25.0864,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,462948468
38.4366,26.0168,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,488965987
38.9197,25.6939,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,514661069
37.6665,26.5488,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,541210380
40.1477,24.908,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,566120181
38.5833,25.918,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,592039535
36.2675,27.5729,4.2236,6.7191,63,63,59,800,2800,0.463863,18,11.9623,0,0,4711,619614180
39.6173,25.2415,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,644854084
39.2387,25.4851,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,670340301
41.3546,24.1811,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,694523031
36.6951,27.2516,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,721779627
39.0097,25.6347,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,747412941
38.4867,25.983,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,773397529
40.9503,24.4199,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,797818117
37.4021,26.7364,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,824555403
38.9739,25.6582,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,850214567
38.5379,25.9485,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,876163988
40.4947,24.6946,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,900859014
37.5089,26.6604,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,927519706
37.5665,26.6195,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,954140663
40.8354,24.4886,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,978630081
38.112,26.2385,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,1004869228
39.4641,25.3395,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,1030210362
38.4688,25.9951,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,1056206401
39.0962,25.5779,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,1081785003
39.0243,25.6251,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,1107411334
38.12,26.233,3.9072,11.5739,63,65,59,800,2800,0.462719,14,11.962,0,0,4697,1133647806
38.7482,25.8076,3.67197,11.9836,64,63,59,800,2800,0.462719,16,11.963,0,0,4740,1159453426
39.7688,25.1454,3.67197,11.9836,64,63,59,800,2800,0.462719,16,11.963,0,0,4740,1184599953
40.2306,24.8567,3.67197,11.9836,64,63,59,800,2800,0.462719,16,11.963,0,0,4740,1209457776
36.1731,27.6448,3.67197,11.9836,64,63,59,800,2800,0.462719,16,11.963,0,0,4740,1237102814
39.759,25.1516,3.67197,11.9836,64,63,59,800,2800,0.462719,16,11.963,0,0,4740,1262256164
