os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127204,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
44.7325,22.3551,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,102883245
39.0753,25.5916,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,128476502
40.3963,24.7547,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,153232187
37.775,26.4725,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,179706607
38.6233,25.8911,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,205597813
38.177,26.1938,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,231793389
39.5567,25.2802,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,257074120
38.0276,26.2967,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,283371728
39.5024,25.3149,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,308686853
39.8957,25.0654,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,333753753
34.3059,29.1495,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,362903661
39.9874,25.0079,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,387913343
42.7403,23.3971,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,411312304
38.4425,26.0129,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,437325318
36.8971,27.1024,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,464427906
42.6389,23.4528,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,487881309
36.2402,27.5937,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,515480198
39.3654,25.403,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,540882387
39.2059,25.5064,5.12195,4.1801,69,64,65,1199,2800,0.475685,24,11.5178,0,0,4687,566390875
36.0459,27.7424,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,594132501
41.8935,23.87,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,618004009
39.615,25.2429,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,643247249
37.9584,26.3446,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,669592707
38.7039,25.8372,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,695430172
40.4184,24.7412,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,720173143
38.5785,25.9211,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,746096750
37.4212,26.7228,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,772819566
39.5254,25.3002,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,798120514
39.844,25.0979,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,823219103
36.5295,27.3751,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,850596396
40.2062,24.8718,4.5067,11.3288,69,67,64,1206,2800,0.475685,10,11.5162,0,0,4687,875468020
