os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127196,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
40.0522,24.9674,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,358859149
38.2878,26.118,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,384977954
37.2666,26.8337,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,411812267
39.6938,25.1928,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,437005918
39.5581,25.2793,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,462285623
37.9319,26.363,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,488649529
38.2079,26.1726,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,514822867
39.0245,25.6249,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,540448552
39.0939,25.5794,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,566029133
39.6353,25.23,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,591260055
37.9931,26.3206,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,617581101
39.8354,25.1033,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,642685004
37.9318,26.3631,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,669048590
39.0062,25.637,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,694686499
38.8206,25.7595,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,720446869
38.3869,26.0506,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,746498367
38.9272,25.689,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,772188093
39.2713,25.4639,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,797653237
40.5997,24.6307,3.1746,7.7928,55,66,65,800,2800,0.473133,9,8.16328,0,0,4715,822286122
37.7449,26.4936,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,848778551
39.9652,25.0218,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,873801211
37.803,26.453,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,900255477
38.5166,25.9629,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,926218799
37.8073,26.4499,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,952669249
40.7927,24.5142,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,977184242
38.2636,26.1345,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,1003319568
39.6868,25.1973,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,1028517238
37.0904,26.9612,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,1055479652
38.9852,25.6508,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,1081130876
39.0907,25.5815,2.69608,9.64185,56,68,65,800,2800,0.473133,9,8.1616,0,0,4715,1106713010
