os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127200,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
31.8376,31.4094,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,62911068
43.8841,22.7873,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,85700035
44.0227,22.7156,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,108416635
40.9535,24.418,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,132836710
40.4803,24.7034,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,157540688
37.6919,26.5309,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,184073666
39.24,25.4842,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,209556684
38.6873,25.8483,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,235404938
40.0314,24.9804,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,260388600
39.5721,25.2703,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,285660372
38.4412,26.0138,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,311675499
37.9757,26.3326,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,338007229
40.6992,24.5705,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,362578177
35.4958,28.1724,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,390754196
40.1107,24.931,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,415688265
40.14,24.9128,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,440598930
38.7326,25.8181,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,466417508
38.8824,25.7185,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,492138493
39.7523,25.1558,2.87081,8.25105,68,62,60,800,2800,0.480175,11,9.98274,0,0,4646,517295781
37.0479,26.9921,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,544289272
39.2923,25.4503,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,569743246
39.5058,25.3127,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,595053751
37.782,26.4676,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,621522328
40.2462,24.8471,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,646369354
38.5115,25.9663,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,672339886
37.5103,26.6594,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,698997969
39.7725,25.143,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,724145538
39.5864,25.2612,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,749405879
37.8973,26.3871,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,775795578
40.099,24.9382,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,800736169
37.6229,26.5796,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,827317447
39.2043,25.5074,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,852827767
38.5515,25.9393,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,878768885
39.3037,25.4429,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,904216918
38.8617,25.7323,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,929945226
37.6189,26.5823,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,956532476
39.6525,25.2191,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,981749686
38.9513,25.6731,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,1007427930
38.1714,26.1976,3.15152,2.0507,67,61,60,800,2800,0.480175,17,9.98287,0,0,4688,1033631661
38.3361,26.085,3.1477,6.89105,67,65,60,800,2800,0.480175,17,9.97662,0,0,4665,1059711939
39.996,25.0025,3.1477,6.89105,67,65,60,800,2800,0.480175,17,9.97662,0,0,4665,1084717603
39.7115,25.1817,3.1477,6.89105,67,65,60,800,2800,0.480175,17,9.97662,0,0,4665,1109896942
