os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127200,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
38.9626,25.6656,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,464141448
38.9019,25.7057,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,489847638
39.0955,25.5784,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,515427051
39.4477,25.35,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,540778786
37.1663,26.9061,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,567687032
38.5466,25.9426,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,593628553
40.6125,24.623,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,618252413
35.9428,27.822,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,646074653
38.7475,25.8081,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,671886161
38.7699,25.7932,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,697678263
41.2425,24.2468,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,721926858
38.3978,26.0432,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,747974860
39.8368,25.1024,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,773078299
38.6394,25.8803,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,798959748
39.8724,25.08,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,824043150
36.7983,27.1752,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,851219248
37.8778,26.4007,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,877617647
37.2385,26.8539,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,904474827
41.3028,24.2115,2.20049,6.87565,66,59,57,800,2710,0.473572,17,8.17508,0,0,4738,928686614
39.9584,25.026,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,953714682
39.535,25.294,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,979010061
39.3543,25.4102,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1004423021
36.4835,27.4096,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1031835543
40.3388,24.7901,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1056622639
38.3069,26.105,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1082730302
37.7041,26.5223,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1109251632
39.5732,25.2696,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1134523207
40.1729,24.8924,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1159416041
39.2355,25.4871,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1184906597
38.7814,25.7856,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1210694040
39.2693,25.4652,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1236162724
36.6706,27.2698,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1263431136
40.907,24.4457,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1287882041
37.9327,26.3625,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1314245975
37.5013,26.6658,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1340910133
39.9771,25.0143,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1365929084
38.2069,26.1733,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1392104394
40.5481,24.662,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1416769361
38.9419,25.6793,2.44499,8.76765,66,63,58,800,2800,0.473572,8,8.17756,0,0,4718,1442455934
39.1041,25.5727,2.09102,5.3686,67,58,58,800,2800,0.473572,15,8.16877,0,0,4722,1468023905
