os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127196,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
38.5367,25.9493,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,205203019
40.2248,24.8603,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,230062371
38.7024,25.8382,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,255904445
38.1227,26.2311,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,282133056
37.4286,26.7175,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,308854376
39.6274,25.2351,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,334091180
40.8456,24.4824,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,358575415
38.2618,26.1357,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,384710911
36.9242,27.0825,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,411797860
39.441,25.3543,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,437152666
25.9239,38.5744,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,475726344
45.1829,22.1323,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,497861935
44.6917,22.3755,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,520238810
38.8074,25.7683,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,546005351
37.889,26.3929,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,572401479
39.4361,25.3575,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,597761584
44.4621,22.4911,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,620253577
36.3798,27.4878,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,647740739
40.49,24.6974,3.39806,14.5092,61,73,62,800,2620,0.473679,16,9.03429,0,0,4657,672443787
38.7374,25.8149,3.39806,4.17515,63,68,62,800,2800,0.473679,16,9.05774,0,0,4680,698254040
39.3617,25.4054,3.39806,4.17515,63,68,62,800,2800,0.473679,16,9.05774,0,0,4680,723662056
