os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32124684,6.18.34-tkg--wils-v2.0,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
38.454,26.0051,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,463718576
38.0145,26.3058,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,490024991
40.428,24.7353,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,514762041
39.082,25.5872,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,540350429
38.1257,26.229,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,566581051
38.7425,25.8114,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,592391235
38.2159,26.1671,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,618560983
40.5458,24.6635,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,643223525
37.5638,26.6214,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,669848026
39.6434,25.2249,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,695076178
37.8247,26.4377,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,721513488
41.6862,23.9888,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,745503067
37.1807,26.8957,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,772399949
38.9775,25.6558,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,798060131
36.3213,27.5321,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,825590902
39.7288,25.1707,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,850760364
38.9388,25.6813,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,876444622
40.1844,24.8853,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,901329710
36.3406,27.5175,3.0525,13.4744,69,66,66,1847,2800,0.470028,10,5.70435,0,0,4689,928853819
39.7242,25.1736,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,954022700
39.2282,25.4919,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,979516059
38.963,25.6654,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1005183615
39.5174,25.3053,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1030490255
39.0144,25.6316,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1056120320
38.7642,25.797,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1081920736
37.3144,26.7993,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1108718833
39.0122,25.633,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1134354629
40.4444,24.7253,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1159084577
37.9394,26.3578,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1185438621
38.1355,26.2223,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1211662961
33.2798,30.0482,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1241710023
45.9913,21.7433,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1263454370
40.0224,24.986,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1288442241
39.7519,25.156,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1313599911
37.8603,26.4129,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1340013246
38.8893,25.714,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1365728862
39.1432,25.5473,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1391277445
39.0643,25.5988,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1416878497
40.3553,24.7799,2.67966,3.51055,69,61,67,1826,2800,0.470028,30,5.70619,0,0,4686,1441665131
38.1321,26.2246,3.1746,3.3819,69,64,65,1952,2800,0.470028,13,5.70272,0,0,4687,1467886355
37.3867,26.7475,3.1746,3.3819,69,64,65,1952,2800,0.470028,13,5.70272,0,0,4687,1494632655
