os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32124672,6.18.34-tkg--wils-v2.0,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
34.6292,28.8774,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,363411193
43.9908,22.732,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,386138393
38.8336,25.7509,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,411891161
38.4275,26.023,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,437914926
37.7476,26.4917,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,464409955
35.8991,27.8558,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,492268568
37.4324,26.7149,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,518984310
41.3146,24.2045,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,543191422
36.5185,27.3834,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,570574064
42.5588,23.4969,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,594073570
42.1643,23.7167,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,617792027
35.174,28.4301,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,646225387
42.9391,23.2888,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,669513918
38.3033,26.1074,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,695623615
39.9223,25.0487,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,720674698
38.8804,25.7199,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,746395516
37.9143,26.3753,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,772770099
38.5513,25.9395,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,798712582
38.525,25.9572,1.82482,7.6708,55,59,58,800,2800,0.484489,9,12.5824,0,0,4765,824675705
39.6894,25.1957,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,849869225
38.5393,25.9475,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,875817148
38.4233,26.0258,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,901844040
37.7884,26.4631,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,928308221
40.3426,24.7877,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,953099527
36.9204,27.0853,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,980186375
41.8171,23.9136,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1004100688
38.3116,26.1018,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1030201037
33.4862,29.863,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1060067953
43.1474,23.1764,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1083248963
35.479,28.1857,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1111441582
43.4767,23.0008,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1134445089
36.6221,27.3059,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1161745907
43.14,23.1804,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1184927388
35.4615,28.1996,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1213128884
45.0005,22.222,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1235353822
35.211,28.4002,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1263755032
41.4288,24.1378,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1287894758
38.0884,26.2547,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1314149787
41.3943,24.1579,2.18978,4.0008,55,58,58,800,2800,0.484489,15,12.5808,0,0,4738,1338316313
38.6411,25.8792,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1364190548
37.5898,26.603,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1390796134
39.1581,25.5375,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1416335312
37.825,26.4376,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1442773955
38.2567,26.1392,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1468914870
38.9367,25.6827,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1494598488
39.9299,25.0439,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1519648890
37.799,26.4557,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1546103333
39.3452,25.4161,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1571521424
40.1581,24.9016,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1596424730
38.4619,25.9998,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1622425433
38.3063,26.1054,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1648533266
37.1151,26.9432,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1675477135
42.0789,23.7649,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1699242580
32.6195,30.6565,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1729901860
41.2323,24.2528,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1754155840
41.2957,24.2156,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1778374083
38.1819,26.1904,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1804567817
40.8756,24.4645,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1829034536
39.982,25.0112,9.4132,7.40515,55,59,58,800,2800,0.484489,4,12.4761,0,0,4764,1854051245
39.4686,25.3366,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,1879384677
38.2616,26.1359,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,1905521595
39.2281,25.4919,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,1931015017
37.8624,26.4114,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,1957428072
36.3487,27.5113,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,1984938783
41.5796,24.0502,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2008993089
39.0968,25.5776,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2034572052
38.4724,25.9927,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2060567073
38.2165,26.1667,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2086735390
39.8641,25.0852,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2111819876
38.9796,25.6545,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2137481323
37.9832,26.3274,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2163806122
40.3333,24.7934,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2188602939
39.6004,25.2523,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2213855079
35.9519,27.815,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2241672045
40.9966,24.3923,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2266095011
38.5683,25.928,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2292022306
37.6931,26.5301,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2318553693
37.9807,26.3291,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2344882951
41.3218,24.2003,8.03898,2.6605,55,59,60,800,2800,0.483753,22,12.4722,0,0,4622,2369090684
37.0857,26.9646,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2396051225
39.8845,25.0724,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2421125481
38.4156,26.0311,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2447156831
41.0322,24.3711,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2471530806
36.8647,27.1262,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2498654442
40.4663,24.7119,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2523371049
38.6362,25.8825,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2549255654
38.6212,25.8925,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2575148244
39.1152,25.5655,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2600715184
38.3103,26.1026,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2626817897
38.9461,25.6765,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2652495915
34.7237,28.7987,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2681297715
43.8765,22.7912,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2704088494
35.1523,28.4476,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2732538515
42.2197,23.6856,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2756226325
40.0361,24.9774,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2781205082
37.9864,26.3252,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2807533078
40.6475,24.6018,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2832135952
38.6126,25.8983,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2858037248
38.4325,26.0197,1.94884,10.6994,55,64,59,800,2800,0.484489,12,12.469,0,0,4740,2884063198
37.4211,26.7229,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,2910780773
40.3472,24.7849,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,2935567020
34.7868,28.7465,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,2964315581
44.8014,22.3207,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,2986636770
32.386,30.8775,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,3017524779
49.5461,20.1832,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,3037704536
35.058,28.5242,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,3066231511
43.019,23.2456,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,3089478584
37.0716,26.9748,2.31144,10.2726,56,62,59,800,2800,0.481285,10,12.4705,0,0,4740,3116456227
