os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127200,6.17.0-29-generic,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
39.888,25.0702,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,257172571
36.6951,27.2516,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,284424742
41.3289,24.1962,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,308621019
37.5539,26.6284,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,335249800
39.5506,25.2841,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,360534440
37.8475,26.4218,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,386957104
38.6767,25.8553,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,412813406
38.4524,26.0062,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,438819509
40.3002,24.8138,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,463633746
39.1845,25.5203,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,489154929
36.9584,27.0575,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,516213617
41.1104,24.3247,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,540538195
38.0691,26.2681,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,566806370
38.4138,26.0323,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,592839754
36.8452,27.1406,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,619981237
41.4523,24.1241,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,644106341
39.606,25.2487,2.70603,2.5666,60,56,55,800,2710,0.470917,11,5.95076,0,0,4764,669354702
